X,Y,OBJECTID,Mine_ID,MineName,Address,Latitude,Longitude,LAS_CODE,LAS_Name,ReportYear,ReportType,Acres_Dist,MineStatus,Rec_Status,Operator,Opt_Street,Opt_City,Opt_State,Opt_Zip,OptCountry,Owner,Owr_Street,Owr_City,Owr_State,Owr_Zip,OwrCountry,RP_Number,PriProduct,Other_Prod,Opt_Type,Permit_Num,PermitAcre,Mech_Total,FaceAmount
-13018876.3419,3876331.0299,2019439,91-37-0063,"LAKESIDE LAND CO., INC.",10108 RIVERFORD ROAD,32.856944,-116.950556,37.00 ,County of San Diego,2016,2 ,1.58,RECLAIMED,RECLAMATION IN PROGRESS,"LAKESIDE LAND COMPANY, INC.",10108 RIVERFORD ROAD,LAKESIDE,CA,92040,,"LAKESIDE LAND COMPANY, INC.",10108 Riverford Rd.,Lakeside,CA,92040,United States,RP 97001,Sand and Gravel,,OPEN PIT,,122.00,,0
-13038851.9566,3876478.3918,2019440,91-37-0013,MIRAMAR,P.O. BOX 639069,32.858056,-117.13,37.15 ,City of San Diego,2022,2 ,77,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,HANSON AGGREGATES,4211 Ponderosa Ave. # C,San Diego,CA,92123,United States,HANSON AGGREGATES,4211 Ponderosa Ave. # C,San Diego,CA,92123,US,,Sand and Gravel,,OPEN PIT,BLANK,0.00,22500,
-13020113.2128,3876515.1,2019441,91-37-0025,"RCP PITS 1,2,3, & 5 INCLUSIVE",8240 BROADWAY,32.858333,-116.961667,37.25 ,City of Santee,2022,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"RCP BLOCK & BRICK COMPANY, INC.",8240 BROADWAY,LEMON GROVE,CA,91945,,"RCP BLOCK & BRICK COMPANY, INC.",PO BOX 579,LEMON GROVE,CA,91946,US,,Sand and Gravel,,OPEN PIT,,124.00,439000,94621.55
-13017793.9825,3876736.0144,2019442,91-37-0059,WOODWARD PIT - RECLAIMED,10108 RIVERFORD ROAD,32.86,-116.940833,37.00 ,County of San Diego,2015,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,"LAKESIDE LAND COMPANY, INC.",10108 RIVERFORD ROAD,LAKESIDE,CA,92040,,"LAKESIDE LAND COMPANY, INC.",10101 RIVERFORD ROAD,LAKESIDE,CA,92040,,,Sand and Gravel,,UNDETERMINED,RP 88-009,23.00,12100,0
-13016588.0585,3876993.6427,2019443,91-37-0033,LAKESIDE RIVER PARK CONSERVANCY,P.O. BOX 2239,32.861944,-116.93,37.00 ,County of San Diego,2010,2 ,44,RECLAIMED,RECLAMATION IN PROGRESS,LAKESIDE'S RIVER PARK CONSERVANCY,PO BOX 2239,LAKESIDE,CA,92040,,LAKESIDE'S RIVER PARK CONSERVANCY,PO BOX 2239,LAKESIDE,CA,92040,,,Sand and Gravel,,"STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,PLANT OR MILL",RP 84-004,0.00,,0
-13016557.1116,3877435.4936,2019444,91-37-0065,CHANNEL ROAD,P.O. BOX 639069,32.865278,-116.929722,37.00 ,County of San Diego,2022,2 ,22,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"HANSON AGGREGATES WEST, INC.",4211 Ponderosa Ave. # C,SAN DIEGO,CA,92123,United States,"HANSON AGGREGATES WEST, INC.",4211 Ponderosa Ave. # C,SAN DIEGO,CA,92123,US,,Sand and Gravel,,OPEN PIT,"RP 04-002, P04-011",22.00,2262825,123525
-13012877.4459,3877582.7368,2019445,91-37-0034,EL MONTE PIT,P.O. BOX 22438,32.866389,-116.896667,37.00 ,County of San Diego,2021,2 ,74,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,ENDANGERED HABITATS CONSERVANCY,P.O BOX 22438,SAN DIEGO,CA,92192,,ENDANGERED HABITATS CONSERVANCY,P.O. BOX 22438,SAN DIEGO,CA,92192,,94-001,Sand and Gravel,,DREDGE,"MUP 77-165,RP79-10",,,59264
-12860091.4448,3877729.9818,2019446,91-13-0109,API-RALPH ROAD PIT - RECLAIMED,9500 BEVERLY ROAD,32.8675,-115.524167,13.00 ,County of Imperial,2016,2 ,80,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"AGGREGATE PRODUCTS, INC.",9500 BEVERLY ROAD,PICO RIVERA,CA,90660-2135,,"AGGREGATE PRODUCTS, INC.",9500 BEVERLY ROAD,PICO RIVERA,CA,90660-2135,,,Fill Dirt,,OPEN PIT,01-0019,89.00,68007.28,0
-13015629.4863,3878650.338,2019447,91-37-0010,WILLOW SAND RESOURCES,1564 MISSION ROAD,32.874444,-116.921389,37.00 ,County of San Diego,2022,2 ,20,IDLE,RECLAMATION NOT STARTED,SUPERIOR READY MIX,1564 W. MISSION ROAD,ESCONDIDO,CA,92029,,SUPERIOR READY MIX,1508 W. MISSION ROAD,ESCONDIDO,CA,92029,US,RP 88-004,Sand and Gravel,,OPEN PIT,BLANK,21.50,250000,183692
-12870728.5787,3878797.729,2019448,91-13-0049,NEW RIVER FINES,PO BOX 1028,32.875556,-115.619722,13.00 ,County of Imperial,2022,2 ,20,IDLE,RECLAMATION NOT STARTED,"FLORIDA ROCK INDUSTRIES, INC.",P O BOX 1028,SEELEY,CA,92273,,"FLORIDA ROCK INDUSTRIES, INC.","31 Rancho Camino Drive, Suite 300",Ponoma,CA,92273,US,,Sand and Gravel,,OPEN PIT,,20.00,70129,65747
-12885694.9276,3878944.9892,2019449,91-13-0096,WHEELER ROAD PIT,,32.876667,-115.754167,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,LIDCO IMPERIAL VALLEY,PO BOX 1437,BRAWLEY,CA,92227,,LIDCO IMPERIAL VALLEY,PO BOX 1437,BRAWLEY,CA,92227,,,Sand and Gravel,,OPEN PIT,"CA 35736,CA 35736",,,
-12889374.5934,3879202.6659,2019450,91-13-0008,WHEELER ROAD,,32.878611,-115.787222,13.00 ,County of Imperial,1991,2 ,0,RECLAIMED,RECLAMATION NOT STARTED,"VAL-ROCK, INC.",PO BOX 1028,SEELEY,CA,92273-1028,,"VAL-ROCK, INC.",PO BOX 1028,SEELEY,CA,92273-1028,,,Sand and Gravel,,QUARRY,CA-28341,0.00,,
-12781085.4418,3879276.3646,2019451,91-13-0089,ORO CRUZ,,32.879167,-114.814444,13.00 ,County of Imperial,1999,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,AMERICAN GIRL MINING JOINT VENTURE,529 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,,AMERICAN GIRL MINING JOINT VENTURE,PO BOX 879,WINTERHAVEN,CA,92283,,,Gold (Lode),Silver,"OPEN PIT,UNDERGROUND",BLANK,191.00,,
-12888199.6162,3879755.0197,2019452,91-13-0007,WHEELER,,32.882778,-115.776667,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,MASTERS CONSTRUCTION,PO BOX 231,BRAWLEY,CA,92227,,ZILLS,PO BOX 231,BRAWLEY,CA,92227,,,Sand and Gravel,,OPEN PIT,BLM CA -35157,0.00,,
-12886684.4466,3880159.9897,2019453,91-13-0081,WHEELER PIT,,32.885833,-115.763056,13.00 ,County of Imperial,1993,2 ,31.5,RECLAIMED,RECLAMATION IN PROGRESS,LITTLE TRUCKING COMPANY,PO BOX 311,BRAWLEY,CA,92227,,LITTLE TRUCKING COMPANY,PO BOX 311,BRAWLEY,CA,92227,,,Sand and Gravel,,OPEN PIT,CA29955,,,
-12882540.8012,3880601.9597,2019454,91-13-0032,WHEELER ROAD (NAVY / HOGUE),155 SOUTH 11TH STREET,32.889167,-115.725833,13.00 ,County of Imperial,2012,2 ,5.5,RECLAIMED,RECLAMATION IN PROGRESS,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,,Clay,,OPEN PIT,CA-27435,0.00,,0
-12873109.5913,3881227.9577,2019455,91-13-0050,NEW RIVER GRAVEL BAR,,32.893889,-115.641111,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,,CALTRANS,7177 OPPORTUNITY ROAD,SAN DIEGO,CA,92111,,BUREAU OF LAND MANAGEMENT,1661 S. 4TH STREET,EL CENTRO,CA,92243,,,Sand and Gravel,,OPEN PIT,136-90,0.00,,
-13042748.1388,3881743.5495,2019456,91-37-0007,CARROLL CANYON PLANT,"16465 Via Esprillo, Suite #150",32.897778,-117.165,37.15 ,City of San Diego,2021,2 ,54.8,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,MESA CANYON COMMUNITY PARTNERS LLC,"16465 VIA ESPRILLO, SUITE 150",SAN DIEGO,CA,92127,,MESA CANYON COMMUNITY PARTNERS LLC,"16465 VIA ESPRILLO, SUITE 150",SAN DIEGO,CA,92127,,,Sand and Gravel,,"OPEN PIT,PLANT OR MILL,QUARRY",CUP89-0585,554.00,3708612,2348194
-13016897.304,3881780.4068,2019457,91-37-0073,EAST COUNTY SAND MINE,12101 HIGHWAY 67,32.898056,-116.932778,37.00 ,County of San Diego,2021,2 ,12.05,ACTIVE,RECLAMATION IN PROGRESS,"EAST COUNTY SAND, LLC",12101 HIGHWAY 67,LAKESIDE,CA,92040,,"EAST COUNTY SAND, LLC",12101 HIGHWAY 67,LAKESIDE,CA,92040,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,,27.39,,193948.33
-13038975.6326,3882038.1457,2019458,91-37-0029,CARROLL CANYON,10051 BLACK MOUNTAIN ROAD,32.9,-117.131111,37.15 ,City of San Diego,2022,2 ,265.2,ACTIVE,RECLAMATION IN PROGRESS,CALMAT COMPANY,10051 Black Mountain Road,San Diego,CA,92126,,CALMAT COMPANY,"31 Rancho Camino Drive, Suite 300",Ponoma,CA,91706,US,,Sand and Gravel,,OPEN PIT,,296.00,8913070,26463462
-12781332.905,3882038.1457,2019459,91-13-0067,SECTION 36,,32.9,-114.816667,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,AMERICAN GIRL MINING JOINT VENTURE,PO BOX 879,WINTERHAVEN,CA,92283,,MK GOLD COMPANY,PO BOX 7808,BOISE,ID,83729,,,Gold (Lode),,PROSPECT,"151-91,CUP1041-92",,,
-12796793.9578,3882075.0039,2019460,91-13-0087,EAST HIGHLINE CANAL,,32.900278,-114.955556,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"AGGREGATE PRODUCTS, INC.",PO BOX 5215,SALTON CITY,CA,92275,,"AGGREGATE PRODUCTS, INC.",PO BOX 5215,SALTON CITY,CA,92275,,,Sand and Gravel,,,RP146-90,10000.00,,
-13016804.4635,3882443.327,2019461,91-37-0041,ENNISS,P.O. BOX 1769,32.903056,-116.931944,37.00 ,County of San Diego,2021,2 ,49,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"ENNISS, INC.",P.O. Box 1769,Lakeside,CA,92040,United States,"ENNISS, INC.",P.O. Box 1769,Lakeside,CA,92040,,RP87-006,Sand and Gravel,,OPEN PIT,,54.00,300000,293949
-13018134.1749,3882701.0804,2019462,91-37-0019,TRIPLE T QUARRY,1508 W. MISSION ROAD,32.905,-116.943889,37.00 ,County of San Diego,2022,2 ,32,ACTIVE,RECLAMATION NOT STARTED,SUPERIOR READY MIX CONCRETE,1564 W. MISSION ROAD,ESCONDIDO,CA,92029,US,SUPERIOR READY MIX CONCRETE,1564 W. MISSION ROAD,ESCONDIDO,CA,92029,US,,Sand and Gravel,,OPEN PIT,RP 88-008,34.60,399819,378492
-12984738.3276,3882701.0804,2019463,91-37-0043,ALLEN PIT,"5469 KEARNY VILLA ROAD, SUITE 201",32.905,-116.643889,37.00 ,County of San Diego,2003,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SAN DIEGO COUNTY, DEPARTMENT OF PUBLIC WORKS","5471 KEARNY VILLA ROAD, SUITE 201",SAN DIEGO,CA,92123,,SAN DIEGO COUNTY - DEPARTMENT OF PUBLIC WORKS,"5555 OVERLAND AVENUE, BUILDING 2 - MS 0334",SAN DIEGO,CA,92123,,,Decomposed Granite,,QUARRY,072-736,28.00,500000,
-13019185.4761,3882922.1112,2019464,91-37-0021,SLAUGHTERHOUSE CANYON,P.O. BOX 639069,32.906667,-116.953333,37.00 ,County of San Diego,2022,2 ,105,IDLE,RECLAMATION IN PROGRESS,HANSON AGGREGATES LLC,4211 Ponderosa Ave. # C,San Diego,CA,92123,US,HANSON AGGREGATES LLC,4211 Ponderosa Ave. # C,SAN DIEGO,CA,92123,US,,Sand and Gravel,,OPEN PIT,PO78083,191.00,580461,782644
-13017948.6053,3883327.1904,2019465,91-37-0064,BAXTER QUARRY,P.O.BOX 1016,32.909722,-116.942222,37.00 ,County of San Diego,2021,2 ,0,IDLE,RECLAMATION IN PROGRESS,M.J. Baxter Drilling Company,P.O. Box 1016,Lakeside,CA,92040,,M. J. BAXTER DRILLING COMPANY,PO BOX 245,EL CAJON,CA,92022,,,Sand and Gravel,,QUARRY,89-033,6.00,150622,190430
-12833653.0657,3883364.0526,2019466,91-13-0108,API-HIGHLINE PIT,P.O. Box 1510,32.91,-115.286667,13.00 ,County of Imperial,2022,2 ,50,ACTIVE,RECLAMATION NOT STARTED,IMPERIAL VALLEY AGGREGATES,83801 Avenue 45,Indio,CA,92201,US,IMPERIAL VALLEY AGGREGATES,83801 Avenue 45,Indio,CA,92201,US,,Sand and Gravel,,OPEN PIT,RP 01-0002,89.00,77611.38,46877.41
-13017979.5521,3883511.3701,2019467,91-37-0036,HIGHWAY 67 & VIGILANTE ROAD PIT,P.O. Box 639069,32.911111,-116.9425,37.00 ,County of San Diego,2022,2 ,87,ACTIVE,RECLAMATION IN PROGRESS,"HANSON AGGREGATES WEST, INC.",4211 Ponderosa Ave. # C,SAN DIEGO,CA,92123,US,"HANSON AGGREGATES WEST, INC.",4211 Ponderosa Ave. # C,SAN DIEGO,CA,92123,US,,Sand and Gravel,,OPEN PIT,P77-066W1,212.00,523292,2671361
-12833591.1721,3883879.7382,2019468,91-13-0016,BOYD PIT,,32.913889,-115.286111,13.00 ,County of Imperial,1996,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,GRANITE CONSTRUCTION COMPANY,2095 HIGHWAY 111,EL CENTRO,CA,92243,,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,80.00,,
-12833220.1442,3884248.1179,2019469,91-13-0029,OAT PIT,,32.916667,-115.282778,13.00 ,County of Imperial,1995,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,103-89,Sand and Gravel,,OPEN PIT,CA-19188,0.00,,
-12761666.4245,3884690.1093,2019470,91-13-0023,PICACHO GRAVEL PIT,,32.92,-114.64,13.00 ,County of Imperial,1995,2 ,8,RECLAIMED,RECLAMATION NOT STARTED,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,,Sand and Gravel,,OPEN PIT,CA 21648,0.00,,
-13028771.3088,3885721.6197,2019471,91-37-0030,Poway Facility,"5860 El Camino Real, Suite 200",32.927778,-117.039444,37.10 ,City of Poway,2022,2 ,66,IDLE,RECLAMATION NOT STARTED,Granite Construction Company ,13501 Kirkham Way,Poway,CA,92064,,Granite Construction Company ,"5860 El Camino Real, Suite 200",Carlsbad,CA,92008,US,,Sand and Gravel,,OPEN PIT,,165.00,,770457
-12833529.3897,3885905.8371,2019472,91-13-0110,OAT PIT -SUPERIOR READY MIX,1508 W. MISSION ROAD,32.929167,-115.285556,13.00 ,County of Imperial,2022,2 ,4.5,ACTIVE,RECLAMATION NOT STARTED,SUPERIOR READY MIX CONCRETE,1564 W. MISSION ROAD,ESCONDIDO,CA,92029,US,SUPERIOR READY MIX CONCRETE,1564 W. MISSION ROAD,ESCONDIDO,CA,92029,US,,Sand and Gravel,,OPEN PIT,09-0002,160.00,19044.07,25177
-12886004.0619,3886090.0573,2019473,91-13-0101,MONTMORILLONITE,,32.930556,-115.756944,13.00 ,County of Imperial,2000,2 ,21,RECLAIMED,,"PROTECH MINERALS, INC.",17092 D STREET,VICTORVILLE,CA,92392,,"PROTECH MINERALS, INC.",17092 D STREET,VICTORVILLE,CA,92392,,,Clay,,OPEN PIT,97-0013,,,
-13049365.4146,3886495.2458,2019474,91-37-0008,SORRENTO SAND CO. INC. - RECLAIMED,,32.933611,-117.224444,37.15 ,City of San Diego,1998,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,"SORRENTO SAND COMPANY, INC.",PO BOX 12319,EL CAJON,CA,92022,,"SORRENTO SAND COMPANY, INC.",PO BOX 12319,EL CAJON,CA,92022,,,Specialty Sand,,"OPEN PIT,PLANT OR MILL,QUARRY","CUP 119PC,CUP10-414-",,,
-12889807.5149,3887490.0397,2019475,91-13-0037,SUPERSTITION,,32.941111,-115.791111,13.00 ,County of Imperial,1995,2 ,0,RECLAIMED,RECLAMATION NOT STARTED,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,,Sand and Gravel,,OPEN PIT,CA-19172,0.00,,
-12834055.0404,3888669.1787,2019476,91-13-0102,EAST MESA,PO BOX 1028,32.95,-115.290278,13.00 ,County of Imperial,2022,2 ,73.2,IDLE,RECLAMATION NOT STARTED,"FLORIDA ROCK INDUSTRIES, INC.",P O BOX 1028,Seely,CA,92273,,"FLORIDA ROCK INDUSTRIES, INC.","31 Rancho Camino Drive, Suite 300",Ponoma,CA,91706,US,,Sand and Gravel,,OPEN PIT,,286.00,199278,226415
-12761264.4499,3890438.0431,2019477,91-13-0115,FORMER PICACHO MINE - PICACHO GOLD RECOVERY PROJECT,2633A WHITEHORSE-HAMILTON SQUARE ROAD,32.963333,-114.636389,13.00 ,County of Imperial,2017,2 ,70,ABANDONED,RECLAMATION NOT STARTED,G2 BIO LLC,3475 PICACHO ROAD,BORDENTOWN,NJ,08505,,G2 BIO LLC,90 US HIGHWAY 130,BORDENTOWN,NJ,08505,,,Gold (Lode),Silver,UNDETERMINED,CUP 13-0008 ,125.00,,
-12834240.4986,3890659.2197,2019478,91-13-0083,LITTLE PIT,PO BOX 1273,32.965,-115.291944,13.00 ,County of Imperial,2004,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,DENNIS DILL TRUCKING,PO BOX 1273,BRAWLEY,CA,92227-1273,,DENNIS DILL TRUCKING,PO BOX 1273,BRAWLEY,CA,92227-1273,,,Sand and Gravel,,PLANT OR MILL,"CA 40199,CA 40199",,,2500
-12762223.022,3890917.1538,2019479,91-13-0001,PICACHO MINE,PO BOX 98765,32.966944,-114.645,13.00 ,County of Imperial,2002,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"CHEMGOLD, INC.","5190 NEIL ROAD, SUITE 310",RENO,NV,89502,,"GLAMIS GOLD, INC.","5190 NEIL ROAD, SUITE 310",RENO,NV,89502,,,Gold (Lode),,OPEN PIT,"150-91,18-84,CUP 878-89,CUP 990-91",,220894,
-12833714.848,3891470.0593,2019480,91-13-0065,CANYON POOLS,,32.971111,-115.287222,13.00 ,County of Imperial,1992,2 ,1,EXEMPT,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CANYON POOLS,77590 MOUNTAIN VIEW,PALM DESERT,CA,92260,,CANYON POOLS,77590 MOUNTAIN VIEW,PALM DESERT,CA,92260,,,Sand and Gravel,,OPEN PIT,CA28528,,,
-12760615.1233,3892170.4172,2019481,91-13-0085,PICACHO PEAKS PROJECT,,32.976389,-114.630556,13.00 ,County of Imperial,1995,2 ,0.75,RECLAIMED,RECLAMATION NOT STARTED,"CHRISTIE GOLD, LTD.",1575 TAYLOR WAY,WEST VANCOUVER,BC,V7S 1N5,CANADA,SRO RESOURCES,1575 TAYLOR WAY,WEST VANCOUVER,BC,V7S 1N5,CANADA,,Gold (Lode),Silver,PROSPECT,,,,
-12955238.6626,3892280.955,2019482,91-37-0046,MCCAIN PIT,"5469 KEARNY VILLA ROAD, SUITE 201",32.977222,-116.378889,37.00 ,County of San Diego,2011,2 ,3,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SAN DIEGO COUNTY, DEPARTMENT OF PUBLIC WORKS","5469 KEARNY VILLA ROAD, SUITE 201",SAN DIEGO,CA,92123,,"SAN DIEGO COUNTY, DEPARTMENT OF PUBLIC WORKS","5469 KEARNY VILLA ROAD, SUITE 201",SAN DIEGO,CA,92123,,79-003,Decomposed Granite,,QUARRY,"CA-28274,P79-047,RP79-003",,,0
-12778549.9178,3892539.0574,2019483,91-13-0056,IMPERIAL PROJECT,,32.979167,-114.791667,13.00 ,County of Imperial,1999,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,GLAMIS IMPERIAL CORPORATION,PO BOX 1177,WINTERHAVEN,CA,92283,,GLAMIS IMPERIAL CORPORATION,PO BOX 1177,WINTERHAVEN,CA,92283,,,Gold (Lode),,PROSPECT,CAMC141207,0.00,,
-12835106.3416,3893755.4667,2019484,91-13-0103,TAECKER PIT,,32.988333,-115.299722,13.00 ,County of Imperial,2000,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,DENNIS DILL TRUCKING,PO BOX 1273,BRAWLEY,CA,92227,,DENNIS DILL TRUCKING,PO BOX 1273,BRAWLEY,CA,92227,,,Sand and Gravel,,UNDETERMINED,CA44037,,,
-12835291.9112,3894271.6095,2019485,91-13-0105,ELMS SHANK PIT,P.O. BOX  371,32.992222,-115.301389,13.00 ,County of Imperial,2008,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,ELMS EQUIPMENT RENTAL INC.,P.O. BOX 371,BRAWLEY,CA,92227,,ELMS EQUIPMENT RENTAL INC.,P.O. BOX 371,BRAWLEY,CA,92227,,,Sand and Gravel,,OPEN PIT,LA-40840-01,,,0
-12880716.3861,3895303.9634,2019486,91-13-0084,ANDRE COMMUNITY PIT,,33,-115.709444,13.00 ,County of Imperial,1998,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,LIDCO IMPERIAL VALLEY,PO BOX 1437,BRAWLEY,CA,92227,,LIDCO IMPERIAL VALLEY,PO BOX 1437,BRAWLEY,CA,92227,,,,,OPEN PIT,CA 35963,,,
-12885138.3302,3895967.6486,2019487,91-13-0078,WESTMORELAND COMMUNITY PIT,,33.005,-115.749167,13.00 ,County of Imperial,1997,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,MANHOLE ADJUSTING CONTRACTORS,PO BOX 250,MONTEREY PARK,CA,91754,,MANHOLE ADJUSTING CONTRACTORS,PO BOX 250,MONTEREY PARK,CA,91754,,,Sand and Gravel,,QUARRY,"30,RP143-90",,,
-12860709.8245,3896041.4527,2019488,91-13-0090,DAVIS DIRT,,33.005556,-115.529722,13.00 ,County of Imperial,2002,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,,Sand and Gravel,,OPEN PIT,BLANK,7.00,5150,
-13046149.6172,3896225.6995,2019489,91-37-0051,COAST SAND COMPANY,PO BOX 641,33.006944,-117.195556,37.00 ,County of San Diego,2008,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"WAGONHOUND LAND & LIVESTOCK WEST, LLC",PO BOX 641,TOM NELSON,CA,92075,,"WAGONHOUND LAND & LIVESTOCK WEST, LLC",PO BOX 641,TOM NELSON,CA,92075,,,Sand and Gravel,,DREDGE,BLANK,37.00,,0
-12879201.2165,3896410.082,2019490,91-13-0076,HENSLER PIT,38000 MONROE STREET,33.008333,-115.695833,13.00 ,County of Imperial,2020,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,,Sand and Gravel,,OPEN PIT,CUP 1126-94,110.00,42000,0
-12806936.3879,3896594.4674,2019491,91-13-0080,ELMS GLAMIS PIT,P.O. BOX  371,33.009722,-115.046667,13.00 ,County of Imperial,2008,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,ELMS EQUIPMENT RENTAL INC.,P.O. BOX 371,BRAWLEY,CA,92227,,ELMS EQUIPMENT RENTAL INC.,P.O. BOX 371,BRAWLEY,CA,92227,,,Sand and Gravel,,QUARRY,"104-90,CA 33988",,,0
-12836374.1593,3896778.8557,2019492,91-13-0014,SHANK PIT,,33.011111,-115.311111,13.00 ,County of Imperial,1997,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,GRANITE CONSTRUCTION COMPANY,38000 MONROE STREET,INDIO,CA,92203,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,0.00,,
-12836776.134,3897110.7354,2019493,91-13-0091,SHANK ROAD EAST HIGHLINE PIT,PO BOX 157,33.013611,-115.314722,13.00 ,County of Imperial,2019,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,"GIBSON'S ALL AMERICAN AGGREGATES, INC.",P.O. BOX 157,BRAWLEY,CA,92227,,"GIBSON'S ALL AMERICAN AGGREGATES, INC.",P.O. BOX 157,BRAWLEY,CA,92227,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,CACA-48234,,21000,0
-12880005.2771,3897184.5467,2019494,91-13-0040,ANDRE ROAD CLAY PIT,155 SOUTH 11TH STREET,33.014167,-115.703056,13.00 ,County of Imperial,2022,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION NOT STARTED,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,"IMPERIAL COUNTY, DEPARTMENT OF PUBLIC WORKS",155 S. 11TH STREET,EL CENTRO,CA,92243,,,Sand and Gravel,,OPEN PIT,CA 28595,0.00,17341.07,2215
